Id,PostTypeId,CreationDate,Title,OwnerUserId,Tags,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount
"67562","1","2020-02-05 07:36:41","Options to find the most similar question in a dataset of question-answer pairs?","37461","<machine-learning><similarity><search><knowledge-base><question-answering>","1","32","0","0",""
"67566","1","2020-02-05 08:57:08","How to train a classification algorithm with normalized data set using scikit-learn python","89458","<machine-learning><python><scikit-learn><pandas>","0","56","1","1",""
"67568","1","2020-02-05 09:41:25","How to use the $\chi^2$ test to select the features, that can be String or categorical?","41692","<feature-selection>","1","167","1","0",""
"78376","1","2020-07-27 15:21:25","Why Adaboost SAMME needs f to be estimable?","78102","<decision-trees><multiclass-classification><math><mathematics><adaboost>","1","52","1","0",""
"78377","1","2020-07-27 15:33:12","Learn (common) grammar / pattern from set of sample strings?","98969","<text-mining><pattern-recognition><grammar-inference>","2","78","2","3",""
"78378","1","2020-07-27 17:36:45","DBSCAN Clustering","100323","<clustering><k-means><hyperparameter><dbscan>","0","66","1","0",""
"78380","1","2020-07-27 18:28:47","Using word embeddings with additional features","101426","<machine-learning><scikit-learn><nlp><feature-scaling>","0","50","1","0",""
"78383","1","2020-07-27 19:49:49","Which other algorithms fit residuals like XGBoost?","39233","<xgboost><boosting><natural-gradient-boosting>","0","61","1","3",""
"78388","1","2020-07-27 21:45:07","Why does bidirectional LSTM have half the parameter count compared to LSTM in keras?","28829","<keras><tensorflow><lstm><rnn><parameter>","0","313","2","0",""
"78390","1","2020-07-27 23:19:54","Semantic network using word2vec","96815","<python><neural-network><word2vec><natural-language-process><semantic-similarity>","1","64","1","2",""
"78391","1","2020-07-27 23:21:49","How to normalise(?) an [x,y] time series data set","101404","<time-series><regression><graphs>","1","23","0","1","1"
"78397","1","2020-07-28 02:52:29","Selecting audio pre-processing parameters for ASR","","<tensorflow><preprocessing><audio-recognition><speech-to-text>","0","19","0","0",""
"78399","1","2020-07-28 04:52:34","Is there any inductive Graph Variational Auto Encoder?","63791","<anomaly-detection><natural-language-process><graphs><graph-neural-network><knowledge-graph>","0","20","0","0",""
"78400","1","2020-07-28 06:00:11","Text classification of an imbalanced dataset","101175","<python><classification>","0","99","0","12",""
"78401","1","2020-07-28 06:12:47","What is Happening in the training process when we are fitting a model to the data","101393","<regression><linear-regression><logistic-regression><overfitting>","0","190","1","0",""
"78403","1","2020-07-28 07:25:49","Using AutoEncoder for Greedy Layer-Wise Pretraining [Convolutional Neural Networks]","45907","<machine-learning><deep-learning><cnn><unsupervised-learning><autoencoder>","0","15","0","0",""
"78404","1","2020-07-28 07:26:07","What are references for problems where XGboost was successfully used?","100740","<machine-learning><xgboost>","0","54","0","0",""
"78405","1","2020-07-28 07:38:19","image_dataset_from_directory VS flow_from_directory","76275","<machine-learning><deep-learning><keras><tensorflow><data-science-model>","3","1810","1","0",""
"78408","1","2020-07-28 08:36:54","How to compare cosine distances across two groups of words?","101449","<nlp><word2vec><gensim><cosine-distance><vector-space-models>","0","34","0","0",""
"78410","1","2020-07-28 10:02:37","Population Stability Index(PSI)","74300","<machine-learning><python>","1","83","1","0",""
"78412","1","2020-07-28 10:43:46","Twitter POS and NER: What is state-of-the-art?","101449","<python><nlp><natural-language-process><named-entity-recognition><spacy>","2","447","1","2",""
"78413","1","2020-07-28 11:04:11","What is the correct way to use Active Learning on a huge and unbalanced text dataset?","101452","<dataset><class-imbalance><active-learning>","2","39","0","0","1"
"78414","1","2020-07-28 11:05:04","Imbalanced classification or Regression? What is the best approach to my A/B testing related problem?","101433","<machine-learning><classification><regression><class-imbalance><ab-test>","0","29","0","5",""
"78415","1","2020-07-28 11:38:02","Multiple sizes and types of Inputs for a NN","99176","<neural-network><graph-neural-network>","0","13","0","0",""
"78419","1","2020-07-28 13:22:32","Wrong result when solving: ""chance that two random cards differ in color and value?""","101460","<python><probability>","0","30","1","4",""
"78425","1","2020-07-28 14:23:35","Creative Analysis - What are the possible approaches?","101465","<data-analysis><marketing>","0","30","1","0",""
"78429","1","2020-07-28 14:36:32","Multiple output size in neural network","83770","<cnn><loss-function><image-segmentation><multi-output>","1","64","1","0",""
"78431","1","2020-07-28 14:54:06","Which deep learning network would be suitable for classifying this kind of text data?","61080","<machine-learning><deep-learning><classification><nlp>","2","91","1","0",""
"78436","1","2020-07-28 15:58:04","Don't understand why I get an inverse ROC curve for SVM (Python)","101254","<machine-learning><python><svm><auc><roc>","0","268","2","0",""
"78437","1","2020-07-28 16:14:19","What are suitable datasets for univariate time series forecasting with RNNs, LGBM, TBATS, SARIMA models (topic, frequency, sources)?","101468","<time-series><dataset><lstm><forecasting>","1","260","2","2",""
"78438","1","2020-07-28 16:36:01","Do I need to use learning algorithms for this type of data?","91738","<machine-learning><r><dataset><statistics><supervised-learning>","0","43","0","3",""
"78449","1","2020-07-28 20:16:08","Plotting scikit-learn confusion matrix returns no values in the last class","100454","<python><scikit-learn><multiclass-classification><confusion-matrix><convolutional-neural-network>","0","51","0","2",""
"78450","1","2020-07-28 20:16:46","In a neural network, is it possible to gradient descent with more than one input?","101380","<neural-network><gradient-descent><backpropagation>","0","172","2","0",""
"78451","1","2020-07-28 21:12:04","How to cluster government census data in order to group Metropolitan statistical areas","49781","<machine-learning><clustering><unsupervised-learning>","1","24","1","0",""
"78453","1","2020-07-28 22:38:22","Looking for the proper algorithm to compress many lowres images of nearby locations","101490","<bigdata><autoencoder>","0","17","0","0",""
"78458","1","2020-07-29 00:54:48","How to Make Meaningful Conclusions here?","101495","<data>","1","96","2","0",""
"78460","1","2020-07-29 02:22:37","Question of pretraining text-generation task, it seems that pretraining is not work for a small model?","62846","<transformer><machine-translation><text-generation><bart><pretraining>","0","16","1","0",""
"78464","1","2020-07-29 05:21:55","How to encode ordinal data before applying linear regression in STATA?","101501","<linear-regression><encoding><stata>","1","30","1","0",""
"78466","1","2020-07-29 05:52:16","Neural network output is 0 for test data (using RELU for activation)","90970","<machine-learning><neural-network><normalization><activation-function>","0","28","0","1",""
"78468","1","2020-07-29 06:19:52","How do I predict a class for each time step using the information from previous timsteps","96850","<deep-learning><classification>","0","26","1","2",""
"78469","1","2020-07-29 06:21:31","How to convert regression into classification?","101251","<machine-learning><regression><clustering><statistics><density-estimation>","0","714","3","2",""
"78474","1","2020-07-29 07:50:57","How to approach semi-supervised binary classification problem with few labels only from one class?","9011","<machine-learning><classification><semi-supervised-learning>","3","45","1","0",""
"78478","1","2020-07-29 09:11:47","Regarding Keras mean_squared_error losses","68212","<machine-learning><python><keras><regression><neural>","0","28","0","7",""
"78483","1","2020-07-29 10:17:31","Entity Recognition to extract question,options and diagrams from a question paper?","54229","<python><deep-learning><nlp><named-entity-recognition>","0","24","0","4",""
"78485","1","2020-07-29 10:52:53","TensorFlow stopped working after installing opencv","97722","<python><tensorflow><anaconda>","0","80","1","1",""
"78489","1","2020-07-29 13:31:38","Feature scaling for MLP neural network sklearn","99687","<python><neural-network><scikit-learn><mlp>","1","504","2","0","1"
"78491","1","2020-07-29 13:49:16","PCA for dimensionality reduction with simultaneous clustering","101490","<clustering><pca>","1","69","1","8",""
"78492","1","2020-07-29 13:53:47","How do i create a classifier on sensor data?","100360","<machine-learning><classification><random-forest>","2","59","1","2",""
"78495","1","2020-07-29 16:10:30","Beautifulsoup find_all returns TypeError: list indices must be integers or slices, not str","100262","<python><error-handling><web-scraping>","0","405","2","3",""
"78497","1","2020-07-29 17:25:31","MLP classifier Gridsearch CV parameters to tune?","99687","<python><scikit-learn><hyperparameter-tuning><mlp><grid-search>","0","144","1","1",""
"78499","1","2020-07-29 17:53:48","Anybody know what this type of visualisation is called?","101526","<visualization>","7","447","1","0","2"
"78504","1","2020-07-29 19:09:10","Binary classification of multiple Sequences using Keras","101528","<classification><keras><time-series><prediction><sequence>","0","40","0","1",""
"67569","1","2020-02-05 09:53:00","Information Extraction from image / text - approach?","89168","<machine-learning><python><neural-network><nlp><computer-vision>","2","22","0","0",""
"67571","1","2020-02-05 10:23:25","On which data evaluate an object detection model ? (similar or real life data ?)","89413","<deep-learning><dataset><object-detection>","1","56","1","0",""
"67574","1","2020-02-05 10:48:38","Keras multi GPU in vast.ai","89473","<deep-learning><keras><gpu><cloud-computing>","1","390","1","2",""
"67576","1","2020-02-05 11:05:52","What does linearly decreasing training and accuracy loss means?","89019","<deep-learning><nlp><lstm>","1","76","0","0",""
"67577","1","2020-02-05 11:21:56","Why i am getting t statistics different","88816","<python><statistics><scipy>","0","31","1","0",""
"67578","1","2020-02-05 11:26:13","Export pandas dataframe to a nested dictionary from multiple columns","89471","<python><pandas><dataframe>","4","5155","2","0","1"
"67579","1","2020-02-05 11:41:30","Relation between hyperparamters and training set for an object detection model","89474","<deep-learning><object-detection><hyperparameter-tuning>","1","76","1","1",""
"67588","1","2020-02-05 14:19:21","When should we use the principles of tidy data by Hadley Whickham, and when should we avoid using it?","86565","<machine-learning><python><dataset><data><data-cleaning>","2","93","1","0",""
